"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_SALESORDER_HI","N/A","1,158","1,054","  104"," 9 %","ZCP1_SALESORDER_HI",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","1,170","1,064","  106"," 9 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_SALESORDER_HI_FULL","N/A","1,086","  981","  105","10 %","Include for RFC Driver Types",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","1,098","  991","  107","10 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_SALES_DOC_SYS_STAT","N/A","  724","  614","  110","15 %","Include for RFC Driver Types",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  736","  624","  112","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_SAO_SER","N/A","  651","  544","  107","16 %","ZCP1_SAO_Ser",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  663","  554","  109","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_SERVSALORG","N/A","  719","  614","  105","15 %","ZCP1_SERVSALORG",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  731","  624","  107","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_STORAGE_LOCATION","N/A","  639","  534","  105","16 %","ZCP1_STORAGE_LOCATION",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  651","  544","  107","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_T001","N/A","  997","  893","  104","10 %","ZCP1_T001",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","1,009","  903","  106","11 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_T001L","N/A","  712","  608","  104","15 %","ZCP1_T001L",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  724","  618","  106","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_T001W","N/A","  922","  818","  104","11 %","ZCP1_T001W",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  934","  828","  106","11 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_T003O","N/A","  805","  701","  104","13 %","ZCP1_T003O",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  817","  711","  106","13 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_T024I","N/A","  675","  571","  104","15 %","ZCP1_T024I",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  687","  581","  106","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_T353I","N/A","  641","  537","  104","16 %","ZCP1_T353I",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  653","  547","  106","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_T356","N/A","  683","  579","  104","15 %","ZCP1_T356",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  695","  589","  106","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_T357M","N/A","  648","  544","  104","16 %","ZCP1_T357M",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  660","  554","  106","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_T430","N/A","  767","  663","  104","14 %","ZCP1_T430",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  779","  673","  106","14 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_T435","N/A","  637","  533","  104","16 %","ZCP1_T435",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  649","  543","  106","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_T499S","N/A","  637","  533","  104","16 %","ZCP1_T499S",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  649","  543","  106","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_TBMOT","N/A","  634","  530","  104","16 %","ZCP1_TBMOT",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  646","  540","  106","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_TC24","N/A","  632","  528","  104","16 %","ZCP1_TC24",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  644","  538","  106","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_TC30","N/A","  686","  582","  104","15 %","ZCP1_TC30",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  698","  592","  106","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_TJ20","N/A","  648","  544","  104","16 %","ZCP1_TJ20",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  660","  554","  106","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_TJ30","N/A","  715","  611","  104","15 %","ZCP1_TJ30",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  727","  621","  106","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_TPIR2","N/A","  677","  573","  104","15 %","ZCP1_TPIR2",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  689","  583","  106","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_TQ80","N/A","1,152","1,048","  104"," 9 %","ZCP1_TQ80",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","1,164","1,058","  106"," 9 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_TSPA","N/A","  641","  537","  104","16 %","ZCP1_TSPA",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  653","  547","  106","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_TVBUR","N/A","  693","  589","  104","15 %","ZCP1_TVBUR",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  705","  599","  106","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_TVKGR","N/A","  637","  533","  104","16 %","ZCP1_TVKGR",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  649","  543","  106","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_TVKO","N/A","  823","  719","  104","13 %","ZCP1_TVKO",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  835","  729","  106","13 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_TVTW","N/A","  641","  537","  104","16 %","ZCP1_TVTW",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  653","  547","  106","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1_VALCSTELEMENT","N/A","  643","  538","  105","16 %","ZCP1_VALCSTELEMENT",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  655","  548","  107","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCP1__ACTUALPLANNEDCST","N/A","  742","  637","  105","14 %","ZCP1__ACTUALPLANNEDCST",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  754","  647","  107","14 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCS_COURSE_REG_GENERATE","N/A","    1","    1","    0"," 0 %","Include for RFC Driver Types",
"[Totle]"," ","    1","    1","    0"," 0 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCS_FACULTY_GENERATE","N/A","    1","    1","    0"," 0 %","Include for RFC Driver Types",
"[Totle]"," ","    1","    1","    0"," 0 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCS_RESTORE_ALL_DATA","N/A","    1","    1","    0"," 0 %","Include for RFC Driver Types",
"[Totle]"," ","    1","    1","    0"," 0 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_DELETED_ORDERS","N/A","  635","  533","  102","16 %","Include for RFC Driver Types",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  647","  543","  104","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_DELETED_STATUS","N/A","  649","  547","  102","16 %","Include for RFC Driver Types",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  661","  557","  104","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_EQUIPMENT_PO_NUM","N/A","  674","  568","  106","16 %","Include for RFC Driver Types",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  686","  578","  108","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_LZ_DELETED_ORDERS","N/A","  651","  548","  103","16 %","Include for RFC Driver Types",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  663","  558","  105","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_LZ_SALES_COMP","N/A","  664","  562","  102","15 %","Include for RFC Driver Types",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  676","  572","  104","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_LZ_SAP_CONFIRMATION_REAS","N/A","  657","  552","  105","16 %","BODS extraction",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  669","  562","  107","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_LZ_SAP_CP1_AUFK_IPHA","N/A","  765","  662","  103","13 %","BODS extraction",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  777","  672","  105","14 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_LZ_SAP_CP1_CABN","N/A","  474","  372","  102","22 %","test program",
"[Totle]"," ","  474","  372","  102","22 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_LZ_SAP_CP1_JCDS_EQUI_D","N/A","  453","  375","   78","17 %","ZCTS_LZ_SAP_CP1_JCDS_EQUID",
"[Totle]"," ","  453","  375","   78","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_LZ_SAP_CP1_SALESORDER_CON","N/A","  674","  567","  107","16 %","BODS extraction",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  686","  577","  109","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_LZ_SAP_CP1_VBFA_SEED","N/A","  644","  539","  105","16 %","BODS extraction",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  656","  549","  107","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_LZ_SAP_CUST_GRP","N/A","  648","  543","  105","16 %","BODS extraction",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  660","  553","  107","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_LZ_SAP_MAINT_PLAN","N/A","  722","  617","  105","15 %","Z_CTS_MAINTENANCE_PLAN",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  734","  627","  107","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_LZ_SAP_PLPO","N/A","  702","  597","  105","15 %","z_CTS_LZ_SAP_PLPO",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  714","  607","  107","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_MAINTENANCE_VISIT","N/A","  657","  552","  105","16 %","Z_CTS_MAINTENANCE_VISIT",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  669","  562","  107","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_PARENT_EQUIPMENTS","N/A","  658","  552","  106","16 %","Include for RFC Driver Types",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  670","  562","  108","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_PLANTCODE_SEED","N/A","  642","  540","  102","16 %","Include for RFC Driver Types",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  654","  550","  104","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCTS_PRODUCTGROUP","N/A","  642","  537","  105","16 %","ZCP1_PRODUCTGROUP",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  654","  547","  107","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCVM_TEST_SCHEDULE_LINE","N/A","  165","  127","   38","23 %","TEST CVM SCHEDULE LINE",
"[Totle]"," ","  165","  127","   38","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCWU_ALV_COLOR","N/A","  440","  170","  270","61 %","ALV cell color set",
"[Totle]"," ","  440","  170","  270","61 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCWU_ALV_TEMPLATE","N/A","  657","  354","  303","46 %","Sales Order List",
"[Totle]"," ","  657","  354","  303","46 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCWU_ALV_XLS","N/A","  138","   54","   84","61 %","Excel test",
"ZCWU_ALV_XLS","0100","   20","   12","    8","40 %","SEL_SCREEN 0100 INFO:170000100000000000000000000000311101858",
"[Totle]"," ","  158","   66","   92","58 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCWU_ARCHIVE_SEARCH","N/A","  363","  219","  144","40 %","ArchiveLink: Stored Documents Search",
"[Totle]"," ","  363","  219","  144","40 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCWU_BBS_DYNAMIC_ALV","N/A","  382","  181","  201","53 %","BBS - Dynamic display a internal table",
"[Totle]"," ","  382","  181","  201","53 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCWU_BBS_RUNTIME","N/A","  126","   78","   48","38 %","引用变量和变量runtime analysis的对比",
"[Totle]"," ","  126","   78","   48","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCWU_CLUSTER_TABLE","N/A","   20","    8","   12","60 %","Cluster table manipulate",
"[Totle]"," ","   20","    8","   12","60 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCWU_DEMO_TEMPLATE","N/A","  178","   81","   97","54 %","Programming flow",
"ZCWU_CLASS_EXC","N/A","  414","  267","  147","36 %","Include ZCWU_CLASS_EXC",
"[Totle]"," ","  592","  348","  244","41 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCWU_DOI_2","N/A","  138","   59","   79","57 %","No Screen to output excel via DOI",
"[Totle]"," ","  138","   59","   79","57 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCWU_DOI_3","N/A","  455","  349","  106","23 %","test",
"ZCWU_DOI_3","0100","    5","    4","    1","20 %","Display excel",
"[Totle]"," ","  460","  353","  107","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZCWU_DOI_EXCEL","N/A","  345","  239","  106","31 %","doi to create excel",
"ZCWU_DOI_EXCEL","0100","    5","    4","    1","20 %","Display excel",
"[Totle]"," ","  350","  243","  107","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
