AM: Column headings for HR-reporting


MANDT	 WERKS	 ZREPTP	 ZCOLNR	 ZCOLHD
100	 HK16	 TIME REPORT CONSOLIDATED	 016	 Additional exp [LCU]
100	 HK16	 TIME REPORT CONSOLIDATED	 017	 Travel Allowa [LCU]
100	 HK16	 TIME REPORT CONSOLIDATED	 018	 Standby time
100	 HK16	 TIME REPORT CONSOLIDATED	 019	 Standby time OT
100	 HK17	 TIME REPORT	 001	 Labour Norm Site
100	 HK17	 TIME REPORT	 002	 Labour Norm SiteOT
100	 HK17	 TIME REPORT	 003	 Labour Normal Travel
100	 HK17	 TIME REPORT	 004	 Labour NormTravelOT
100	 HK17	 TIME REPORT	 005	 Labour Normal WS
100	 HK17	 TIME REPORT	 006	 Labour Normal WS OT
100	 HK17	 TIME REPORT	 007	 Labour Travel
100	 HK17	 TIME REPORT	 008	 Labour Travel OT
100	 HK17	 TIME REPORT	 009	 Travel Allowance
100	 HK17	 TIME REPORT	 010	 Overnight Stay
100	 HK17	 TIME REPORT	 011	 TechnicalSpecialist
100	 HK17	 TIME REPORT	 012	 TechniclSpecialistOT
100	 HK17	 TIME REPORT	 013	 Process&MeasSpeci
100	 HK17	 TIME REPORT	 014	 Process&MeasSpeciOT
100	 HK17	 TIME REPORT	 015	 Distance [km]
100	 HK17	 TIME REPORT	 016	 Additional exp [LCU]
100	 HK17	 TIME REPORT	 017	 Travel Allowa [LCU]
100	 HK17	 TIME REPORT	 018	 Standby time
100	 HK17	 TIME REPORT	 019	 Standby time OT
100	 HK17	 TIME REPORT CONSOLIDATED	 001	 Labour Norm Site
100	 HK17	 TIME REPORT CONSOLIDATED	 002	 Labour Norm SiteOT
100	 HK17	 TIME REPORT CONSOLIDATED	 003	 Labour Normal Travel
100	 HK17	 TIME REPORT CONSOLIDATED	 004	 Labour NormTravelOT
100	 HK17	 TIME REPORT CONSOLIDATED	 005	 Labour Normal WS
100	 HK17	 TIME REPORT CONSOLIDATED	 006	 Labour Normal WS OT
100	 HK17	 TIME REPORT CONSOLIDATED	 007	 Labour Travel
100	 HK17	 TIME REPORT CONSOLIDATED	 008	 Labour Travel OT
100	 HK17	 TIME REPORT CONSOLIDATED	 009	 Travel Allowance
100	 HK17	 TIME REPORT CONSOLIDATED	 010	 Overnight Stay
100	 HK17	 TIME REPORT CONSOLIDATED	 011	 TechnicalSpecialist
100	 HK17	 TIME REPORT CONSOLIDATED	 012	 TechniclSpecialistOT
100	 HK17	 TIME REPORT CONSOLIDATED	 013	 Process&MeasSpeci
100	 HK17	 TIME REPORT CONSOLIDATED	 014	 Process&MeasSpeciOT
100	 HK17	 TIME REPORT CONSOLIDATED	 015	 Distance [km]
100	 HK17	 TIME REPORT CONSOLIDATED	 016	 Additional exp [LCU]
100	 HK17	 TIME REPORT CONSOLIDATED	 017	 Travel Allowa [LCU]
100	 HK17	 TIME REPORT CONSOLIDATED	 018	 Standby time
100	 HK17	 TIME REPORT CONSOLIDATED	 019	 Standby time OT
100	 IYAA	 HR REPORT	 001	 Labour
100	 IYAA	 HR REPORT	 002	 Travel
100	 IYAA	 HR REPORT	 003	 Labour extra
100	 IYAA	 HR REPORT	 004	 Travel extra
100	 IYAA	 HR REPORT	 005	 NP Time
100	 IYAA	 HR REPORT	 006	 Total working time
100	 NLAA	 HR REPORT	 001	 Werktijd
100	 NLAA	 HR REPORT	 002	 reistijd
100	 NLAA	 HR REPORT	 003	 1 overuren
100	 NLAA	 HR REPORT	 004	 2 overuren
100	 NLAA	 HR REPORT	 005	 3 overuren
100	 NLAA	 HR REPORT	 006	 4 overuren
100	 NLAA	 HR REPORT	 007	 5 overuren
100	 NLAA	 HR REPORT	 008	 weekenddienst
100	 NLAA	 HR REPORT	 009	 aantal uren PLUS
100	 NLAA	 HR REPORT	 010	 aantal uren MIN
100	 NLAA	 HR REPORT	 011	 ander
100	 NLAA	 HR REPORT	 012	 bijzonder verlof
100	 NLAA	 HR REPORT	 013	 ZIEK
100	 NLAA	 HR REPORT	 014	 totaal overuren
100	 NLAA	 HR REPORT	 015	 training
100	 NLAA	 HR REPORT	 016	 vergadering
100	 NLAA	 HR REPORT	 017	 vakantie
100	 NLAA	 HR REPORT	 018	 inhaal verleturen
100	 NLAA	 HR REPORT	 019	 OR
100	 NLAA	 HR REPORT	 020	 telef consult
100	 NLAA	 HR REPORT	 021	 aantal uren
100	 NNAA	 INTERNAL HOURS & ABSENCE	 001	 Oppl#ring
100	 NNAA	 INTERNAL HOURS & ABSENCE	 002	 Andre interne timer
100	 NNAA	 INTERNAL HOURS & ABSENCE	 003	 Sykdom
100	 NNAA	 INTERNAL HOURS & ABSENCE	 004	 Barns sykdom
100	 NNAA	 INTERNAL HOURS & ABSENCE	 005	 Pappapermisjon
100	 NNAA	 INTERNAL HOURS & ABSENCE	 006	 Permisjon med l#nn
100	 NNAA	 INTERNAL HOURS & ABSENCE	 007	 Permisjon uten l#nn
100	 NNAA	 INTERNAL HOURS & ABSENCE	 008	 Milit#rtjeneste
100	 NNAA	 INTERNAL HOURS & ABSENCE	 009	 Ferie
100	 NNAA	 INTERNAL HOURS & ABSENCE	 010	 Avspassering
100	 NNAA	 TIMER	 001	 Arbeidstid (mu)
100	 NNAA	 TIMER	 002	 Arbeidstid (mu) 50%
100	 NNAA	 TIMER	 003	 Arbeidstid (mu) 100%
100	 NNAA	 TIMER	 004	 Arbeidstid (uu)
100	 NNAA	 TIMER	 005	 Arbeidstid (uu) 50%
100	 NNAA	 TIMER	 006	 Arbeidstid (uu) 100%
100	 NNAA	 TIMER	 007	 Arbeidstid (o)
100	 NNAA	 TIMER	 008	 Arbeidstid (o) 50%
100	 NNAA	 TIMER	 009	 Arbeidstid (o) 100%
100	 NNAA	 TIMER	 010	 Reisetid
100	 NNAA	 TIMER	 011	 Reisetid 50%
100	 NNAA	 TIMER	 012	 Reisetid 100%
100	 NNAA	 TIMER	 013	 Interntid
100	 NNAA	 TIMER	 014	 Interntid 50%
100	 NNAA	 TIMER	 015	 Interntid 100%
100	 NNAA	 TIMER	 016	 Frav#r
100	 NNAA	 TIMER	 017	 Utkalling
100	 NNAA	 TIMER	 018	 Oppshore tillegg
100	 NNAA	 TIMER	 020	 Ferie
100	 NNAA	 TIMER	 021	 Total tid
100	 NNAA	 TIMER	 022	 Ordin#r tid
100	 NNAA	 TIMER	 023	 50% overtid
100	 NNAA	 TIMER	 024	 100% overtid
100	 NNAA	 TIMER	 025	 Utetillegg
100	 NNAA	 TIMER	 026	 Oppshore tillegg
100	 NNAA	 TRAVEL EXPENCES	 001	 Servicebil, km
100	 NNAA	 TRAVEL EXPENCES	 002	 Diett uten overn.
100	 NNAA	 TRAVEL EXPENCES	 003	 Diett med overn.
100	 NNAA	 TRAVEL EXPENCES	 004	 Losji og kostnader
100	 PL01	 LEGAL TIME MANAGEMENT	 001	 Dojazd
100	 PL01	 LEGAL TIME MANAGEMENT	 002	 Robocizna
100	 PL01	 LEGAL TIME MANAGEMENT	 003	 Dojazd 125%
100	 PL01	 LEGAL TIME MANAGEMENT	 004	 Robcizna 125%
100	 PL01	 LEGAL TIME MANAGEMENT	 005	 Dojazd 150%
100	 PL01	 LEGAL TIME MANAGEMENT	 006	 Robcizna 150%
100	 PL01	 LEGAL TIME MANAGEMENT	 007	 Dojazd 200%
100	 PL01	 LEGAL TIME MANAGEMENT	 008	 Robcizna 200%
100	 PL01	 LEGAL TIME MANAGEMENT	 009	 Urlop wypoczynkowy
100	 PL01	 LEGAL TIME MANAGEMENT	 010	 Choroba
100	 PL01	 LEGAL TIME MANAGEMENT	 011	 Nadzór
100	 PL01	 LEGAL TIME MANAGEMENT	 012	 Konserwacja w oddz
100	 PL01	 LEGAL TIME MANAGEMENT	 013	 Szkolenie
100	 PL01	 LEGAL TIME MANAGEMENT	 014	 Wizyta u klienta
100	 PL01	 LEGAL TIME MANAGEMENT	 015	 Spotkania w oddz
100	 PL01	 LEGAL TIME MANAGEMENT	 016	 Odbiór dnia wolnego
100	 PL01	 LEGAL TIME MANAGEMENT	 017	 Urlop okoliczno#ciow
100	 PL01	 LEGAL TIME MANAGEMENT	 018	 Oczekiwanie
100	 PL01	 LEGAL TIME MANAGEMENT	 019	 Zwi#zki zawodowe
100	 PL01	 LEGAL TIME MANAGEMENT	 020	 Administracja
100	 PL01	 LEGAL TIME MANAGEMENT	 021	 Total NP hours
100	 PL01	 PROD ON FSE LEVEL	 001	 Labour Site
100	 PL01	 PROD ON FSE LEVEL	 002	 Labour Workshop
100	 PL01	 PROD ON FSE LEVEL	 003	 Labour Travel
100	 PL01	 PROD ON FSE LEVEL	 004	 Total Labour Site
100	 PL01	 PROD ON FSE LEVEL	 005	 Labour Travel
100	 PL01	 PROD ON FSE LEVEL	 006	 Branch maintenance
100	 PL01	 PROD ON FSE LEVEL	 007	 Branch Workshop
100	 PL01	 PROD ON FSE LEVEL	 008	 Customer visit
100	 PL01	 PROD ON FSE LEVEL	 009	 Supervision
100	 PL01	 PROD ON FSE LEVEL	 010	 Training
100	 PL01	 PROD ON FSE LEVEL	 011	 Union
100	 PL01	 PROD ON FSE LEVEL	 012	 Total non productive
100	 PL01	 PROD ON FSE LEVEL	 013	 Holiday
100	 PL01	 PROD ON FSE LEVEL	 014	 Sick
100	 PL01	 PROD ON FSE LEVEL	 015	 Total absence
100	 PL01	 PROD ON FSE LEVEL	 016	 Total Productive
100	 PL01	 PROD ON FSE LEVEL	 017	 Total Disponible
100	 PL01	 PROD ON FSE LEVEL	 018	 Total Disp. + Abs.
100	 PL01	 PROD ON FSE LEVEL	 021	 Productivity
100	 PL02	 LEGAL TIME MANAGEMENT	 001	 Dojazd
100	 PL02	 LEGAL TIME MANAGEMENT	 002	 Robocizna
100	 PL02	 LEGAL TIME MANAGEMENT	 003	 Dojazd 125%
100	 PL02	 LEGAL TIME MANAGEMENT	 004	 Robcizna 125%
100	 PL02	 LEGAL TIME MANAGEMENT	 005	 Dojazd 150%
100	 PL02	 LEGAL TIME MANAGEMENT	 006	 Robcizna 150%
100	 PL02	 LEGAL TIME MANAGEMENT	 007	 Dojazd 200%
100	 PL02	 LEGAL TIME MANAGEMENT	 008	 Robcizna 200%
100	 PL02	 LEGAL TIME MANAGEMENT	 009	 Urlop wypoczynkowy
100	 PL02	 LEGAL TIME MANAGEMENT	 010	 Choroba
100	 PL02	 LEGAL TIME MANAGEMENT	 011	 Nadzór
100	 PL02	 LEGAL TIME MANAGEMENT	 012	 Konserwacja w oddz
100	 PL02	 LEGAL TIME MANAGEMENT	 013	 Szkolenie
100	 PL02	 LEGAL TIME MANAGEMENT	 014	 Wizyta u klienta
100	 PL02	 LEGAL TIME MANAGEMENT	 015	 Spotkania w oddz
100	 PL02	 LEGAL TIME MANAGEMENT	 016	 Odbiór dnia wolnego
100	 PL02	 LEGAL TIME MANAGEMENT	 017	 Urlop okoliczno#ciow
100	 PL02	 LEGAL TIME MANAGEMENT	 018	 Oczekiwanie
100	 PL02	 LEGAL TIME MANAGEMENT	 019	 Zwi#zki zawodowe
100	 PL02	 LEGAL TIME MANAGEMENT	 020	 Administracja
100	 PL02	 LEGAL TIME MANAGEMENT	 021	 Total NP hours
100	 PL02	 PROD ON FSE LEVEL	 001	 Labour Site
100	 PL02	 PROD ON FSE LEVEL	 002	 Labour Workshop
100	 PL02	 PROD ON FSE LEVEL	 003	 Labour Travel
100	 PL02	 PROD ON FSE LEVEL	 004	 Total Labour Site
100	 PL02	 PROD ON FSE LEVEL	 005	 Labour Travel
100	 PL02	 PROD ON FSE LEVEL	 006	 Branch maintenance
100	 PL02	 PROD ON FSE LEVEL	 007	 Branch Workshop
100	 PL02	 PROD ON FSE LEVEL	 008	 Customer visit
100	 PL02	 PROD ON FSE LEVEL	 009	 Supervision
100	 PL02	 PROD ON FSE LEVEL	 010	 Training
100	 PL02	 PROD ON FSE LEVEL	 011	 Union
100	 PL02	 PROD ON FSE LEVEL	 012	 Total non productive
100	 PL02	 PROD ON FSE LEVEL	 013	 Holiday
100	 PL02	 PROD ON FSE LEVEL	 014	 Sick
100	 PL02	 PROD ON FSE LEVEL	 015	 Total absence
100	 PL02	 PROD ON FSE LEVEL	 016	 Total Productive
100	 PL02	 PROD ON FSE LEVEL	 017	 Total Disponible
100	 PL02	 PROD ON FSE LEVEL	 018	 Total Disp. + Abs.
100	 PL02	 PROD ON FSE LEVEL	 021	 Productivity
100	 PL07	 LEGAL TIME MANAGEMENT	 001	 Dojazd
100	 PL07	 LEGAL TIME MANAGEMENT	 002	 Robocizna
100	 PL07	 LEGAL TIME MANAGEMENT	 003	 Dojazd 125%
100	 PL07	 LEGAL TIME MANAGEMENT	 004	 Robcizna 125%
100	 PL07	 LEGAL TIME MANAGEMENT	 005	 Dojazd 150%
100	 PL07	 LEGAL TIME MANAGEMENT	 006	 Robcizna 150%
100	 PL07	 LEGAL TIME MANAGEMENT	 007	 Dojazd 200%
100	 PL07	 LEGAL TIME MANAGEMENT	 008	 Robcizna 200%
100	 PL07	 LEGAL TIME MANAGEMENT	 009	 Urlop wypoczynkowy
100	 PL07	 LEGAL TIME MANAGEMENT	 010	 Choroba
100	 PL07	 LEGAL TIME MANAGEMENT	 011	 Nadzór
100	 PL07	 LEGAL TIME MANAGEMENT	 012	 Konserwacja w oddz
100	 PL07	 LEGAL TIME MANAGEMENT	 013	 Szkolenie
100	 PL07	 LEGAL TIME MANAGEMENT	 014	 Wizyta u klienta
100	 PL07	 LEGAL TIME MANAGEMENT	 015	 Spotkania w oddz
100	 PL07	 LEGAL TIME MANAGEMENT	 016	 Odbiór dnia wolnego
100	 PL07	 LEGAL TIME MANAGEMENT	 017	 Urlop okoliczno#ciow
100	 PL07	 LEGAL TIME MANAGEMENT	 018	 Oczekiwanie
100	 PL07	 LEGAL TIME MANAGEMENT	 019	 Zwi#zki zawodowe
100	 PL07	 LEGAL TIME MANAGEMENT	 020	 Administracja
100	 PL07	 LEGAL TIME MANAGEMENT	 021	 Total NP hours
100	 PL07	 PROD ON FSE LEVEL	 001	 Labour Site
100	 PL07	 PROD ON FSE LEVEL	 002	 Labour Workshop
100	 PL07	 PROD ON FSE LEVEL	 003	 Labour Travel
100	 PL07	 PROD ON FSE LEVEL	 004	 Total Labour Site
100	 PL07	 PROD ON FSE LEVEL	 005	 Labour Travel
100	 PL07	 PROD ON FSE LEVEL	 006	 Branch maintenance
100	 PL07	 PROD ON FSE LEVEL	 007	 Branch Workshop
100	 PL07	 PROD ON FSE LEVEL	 008	 Customer visit
100	 PL07	 PROD ON FSE LEVEL	 009	 Supervision
100	 PL07	 PROD ON FSE LEVEL	 010	 Training
100	 PL07	 PROD ON FSE LEVEL	 011	 Union
100	 PL07	 PROD ON FSE LEVEL	 012	 Total non productive
100	 PL07	 PROD ON FSE LEVEL	 013	 Holiday
100	 PL07	 PROD ON FSE LEVEL	 014	 Sick
100	 PL07	 PROD ON FSE LEVEL	 015	 Total absence
100	 PL07	 PROD ON FSE LEVEL	 016	 Total Productive
100	 PL07	 PROD ON FSE LEVEL	 017	 Total Disponible
100	 PL07	 PROD ON FSE LEVEL	 018	 Total Disp. + Abs.
100	 PL07	 PROD ON FSE LEVEL	 021	 Productivity
100	 PL09	 LEGAL TIME MANAGEMENT	 001	 Dojazd
100	 PL09	 LEGAL TIME MANAGEMENT	 002	 Robocizna
100	 PL09	 LEGAL TIME MANAGEMENT	 003	 Dojazd 125%
100	 PL09	 LEGAL TIME MANAGEMENT	 004	 Robcizna 125%
100	 PL09	 LEGAL TIME MANAGEMENT	 005	 Dojazd 150%
100	 PL09	 LEGAL TIME MANAGEMENT	 006	 Robcizna 150%
100	 PL09	 LEGAL TIME MANAGEMENT	 007	 Dojazd 200%
100	 PL09	 LEGAL TIME MANAGEMENT	 008	 Robcizna 200%
100	 PL09	 LEGAL TIME MANAGEMENT	 009	 Urlop wypoczynkowy
100	 PL09	 LEGAL TIME MANAGEMENT	 010	 Choroba
100	 PL09	 LEGAL TIME MANAGEMENT	 011	 Nadzór
100	 PL09	 LEGAL TIME MANAGEMENT	 012	 Konserwacja w oddz
100	 PL09	 LEGAL TIME MANAGEMENT	 013	 Szkolenie
100	 PL09	 LEGAL TIME MANAGEMENT	 014	 Wizyta u klienta
100	 PL09	 LEGAL TIME MANAGEMENT	 015	 Spotkania w oddz
100	 PL09	 LEGAL TIME MANAGEMENT	 016	 Odbiór dnia wolnego
100	 PL09	 LEGAL TIME MANAGEMENT	 017	 Urlop okoliczno#ciow
100	 PL09	 LEGAL TIME MANAGEMENT	 018	 Oczekiwanie
100	 PL09	 LEGAL TIME MANAGEMENT	 019	 Zwi#zki zawodowe
100	 PL09	 LEGAL TIME MANAGEMENT	 020	 Administracja
100	 PL09	 LEGAL TIME MANAGEMENT	 021	 Total NP hours
100	 PL09	 PROD ON FSE LEVEL	 001	 Labour Site
100	 PL09	 PROD ON FSE LEVEL	 002	 Labour Workshop
100	 PL09	 PROD ON FSE LEVEL	 003	 Labour Travel
100	 PL09	 PROD ON FSE LEVEL	 004	 Total Labour Site
100	 PL09	 PROD ON FSE LEVEL	 005	 Labour Travel
100	 PL09	 PROD ON FSE LEVEL	 006	 Branch maintenance
100	 PL09	 PROD ON FSE LEVEL	 007	 Branch Workshop
100	 PL09	 PROD ON FSE LEVEL	 008	 Customer visit
100	 PL09	 PROD ON FSE LEVEL	 009	 Supervision
100	 PL09	 PROD ON FSE LEVEL	 010	 Training
100	 PL09	 PROD ON FSE LEVEL	 011	 Union
100	 PL09	 PROD ON FSE LEVEL	 012	 Total non productive
100	 PL09	 PROD ON FSE LEVEL	 013	 Holiday
100	 PL09	 PROD ON FSE LEVEL	 014	 Sick
100	 PL09	 PROD ON FSE LEVEL	 015	 Total absence
100	 PL09	 PROD ON FSE LEVEL	 016	 Total Productive
100	 PL09	 PROD ON FSE LEVEL	 017	 Total Disponible
100	 PL09	 PROD ON FSE LEVEL	 018	 Total Disp. + Abs.
100	 PL09	 PROD ON FSE LEVEL	 021	 Productivity
100	 PL10	 LEGAL TIME MANAGEMENT	 001	 Dojazd
100	 PL10	 LEGAL TIME MANAGEMENT	 002	 Robocizna
100	 PL10	 LEGAL TIME MANAGEMENT	 003	 Dojazd 125%
100	 PL10	 LEGAL TIME MANAGEMENT	 004	 Robcizna 125%
100	 PL10	 LEGAL TIME MANAGEMENT	 005	 Dojazd 150%
100	 PL10	 LEGAL TIME MANAGEMENT	 006	 Robcizna 150%
100	 PL10	 LEGAL TIME MANAGEMENT	 007	 Dojazd 200%
100	 PL10	 LEGAL TIME MANAGEMENT	 008	 Robcizna 200%
100	 PL10	 LEGAL TIME MANAGEMENT	 009	 Urlop wypoczynkowy
100	 PL10	 LEGAL TIME MANAGEMENT	 010	 Choroba
100	 PL10	 LEGAL TIME MANAGEMENT	 011	 Nadzór
100	 PL10	 LEGAL TIME MANAGEMENT	 012	 Konserwacja w oddz
100	 PL10	 LEGAL TIME MANAGEMENT	 013	 Szkolenie
100	 PL10	 LEGAL TIME MANAGEMENT	 014	 Wizyta u klienta
100	 PL10	 LEGAL TIME MANAGEMENT	 015	 Spotkania w oddz
100	 PL10	 LEGAL TIME MANAGEMENT	 016	 Odbiór dnia wolnego
100	 PL10	 LEGAL TIME MANAGEMENT	 017	 Urlop okoliczno#ciow
100	 PL10	 LEGAL TIME MANAGEMENT	 018	 Oczekiwanie
100	 PL10	 LEGAL TIME MANAGEMENT	 019	 Zwi#zki zawodowe
100	 PL10	 LEGAL TIME MANAGEMENT	 020	 Administracja
100	 PL10	 LEGAL TIME MANAGEMENT	 021	 Total NP hours
100	 PL10	 PROD ON FSE LEVEL	 001	 Labour Site
100	 PL10	 PROD ON FSE LEVEL	 002	 Labour Workshop
100	 PL10	 PROD ON FSE LEVEL	 003	 Labour Travel
100	 PL10	 PROD ON FSE LEVEL	 004	 Total Labour Site
100	 PL10	 PROD ON FSE LEVEL	 005	 Labour Travel
100	 PL10	 PROD ON FSE LEVEL	 006	 Branch maintenance
100	 PL10	 PROD ON FSE LEVEL	 007	 Branch Workshop
100	 PL10	 PROD ON FSE LEVEL	 008	 Customer visit
100	 PL10	 PROD ON FSE LEVEL	 009	 Supervision
100	 PL10	 PROD ON FSE LEVEL	 010	 Training
100	 PL10	 PROD ON FSE LEVEL	 011	 Union
100	 PL10	 PROD ON FSE LEVEL	 012	 Total non productive
100	 PL10	 PROD ON FSE LEVEL	 013	 Holiday
100	 PL10	 PROD ON FSE LEVEL	 014	 Sick
100	 PL10	 PROD ON FSE LEVEL	 015	 Total absence
100	 PL10	 PROD ON FSE LEVEL	 016	 Total Productive
100	 PL10	 PROD ON FSE LEVEL	 017	 Total Disponible
100	 PL10	 PROD ON FSE LEVEL	 018	 Total Disp. + Abs.
100	 PL10	 PROD ON FSE LEVEL	 021	 Productivity
100	 PL16	 LEGAL TIME MANAGEMENT	 001	 Dojazd
100	 PL16	 LEGAL TIME MANAGEMENT	 002	 Robocizna
100	 PL16	 LEGAL TIME MANAGEMENT	 003	 Dojazd 125%
100	 PL16	 LEGAL TIME MANAGEMENT	 004	 Robcizna 125%
100	 PL16	 LEGAL TIME MANAGEMENT	 005	 Dojazd 150%
100	 PL16	 LEGAL TIME MANAGEMENT	 006	 Robcizna 150%
100	 PL16	 LEGAL TIME MANAGEMENT	 007	 Dojazd 200%
100	 PL16	 LEGAL TIME MANAGEMENT	 008	 Robcizna 200%
100	 PL16	 LEGAL TIME MANAGEMENT	 009	 Urlop wypoczynkowy
100	 PL16	 LEGAL TIME MANAGEMENT	 010	 Choroba
100	 PL16	 LEGAL TIME MANAGEMENT	 011	 Nadzór
100	 PL16	 LEGAL TIME MANAGEMENT	 012	 Konserwacja w oddz
100	 PL16	 LEGAL TIME MANAGEMENT	 013	 Szkolenie
100	 PL16	 LEGAL TIME MANAGEMENT	 014	 Wizyta u klienta
100	 PL16	 LEGAL TIME MANAGEMENT	 015	 Spotkania w oddz
100	 PL16	 LEGAL TIME MANAGEMENT	 016	 Odbiór dnia wolnego
100	 PL16	 LEGAL TIME MANAGEMENT	 017	 Urlop okoliczno#ciow
100	 PL16	 LEGAL TIME MANAGEMENT	 018	 Oczekiwanie
100	 PL16	 LEGAL TIME MANAGEMENT	 019	 Zwi#zki zawodowe
100	 PL16	 LEGAL TIME MANAGEMENT	 020	 Administracja
100	 PL16	 LEGAL TIME MANAGEMENT	 021	 Total NP hours
100	 PL16	 PROD ON FSE LEVEL	 001	 Labour Site
100	 PL16	 PROD ON FSE LEVEL	 002	 Labour Workshop
100	 PL16	 PROD ON FSE LEVEL	 003	 Labour Travel
100	 PL16	 PROD ON FSE LEVEL	 004	 Total Labour Site
100	 PL16	 PROD ON FSE LEVEL	 005	 Labour Travel
100	 PL16	 PROD ON FSE LEVEL	 006	 Branch maintenance
100	 PL16	 PROD ON FSE LEVEL	 007	 Branch Workshop
100	 PL16	 PROD ON FSE LEVEL	 008	 Customer visit
100	 PL16	 PROD ON FSE LEVEL	 009	 Supervision
100	 PL16	 PROD ON FSE LEVEL	 010	 Training
100	 PL16	 PROD ON FSE LEVEL	 011	 Union
100	 PL16	 PROD ON FSE LEVEL	 012	 Total non productive
100	 PL16	 PROD ON FSE LEVEL	 013	 Holiday
100	 PL16	 PROD ON FSE LEVEL	 014	 Sick
100	 PL16	 PROD ON FSE LEVEL	 015	 Total absence
100	 PL16	 PROD ON FSE LEVEL	 016	 Total Productive
100	 PL16	 PROD ON FSE LEVEL	 017	 Total Disponible
100	 PL16	 PROD ON FSE LEVEL	 018	 Total Disp. + Abs.
100	 PL16	 PROD ON FSE LEVEL	 021	 Productivity
100	 RU50	 HR REPORT CMT RUSSIA	 001	 Labour Normal Site
100	 RU50	 HR REPORT CMT RUSSIA	 002	 Labour Normal Worksh
100	 RU50	 HR REPORT CMT RUSSIA	 003	 Labour Travel
100	 RU50	 HR REPORT CMT RUSSIA	 004	 Process & measuremen
100	 RU50	 HR REPORT CMT RUSSIA	 005	 Labour Field Service
100	 RU50	 HR REPORT CMT RUSSIA	 006	 On Site Service Loca
100	 RU50	 HR REPORT CMT RUSSIA	 007	 Standby time
100	 RU50	 HR REPORT CMT RUSSIA	 008	 Total Productive Hou
100	 RU50	 HR REPORT CMT RUSSIA	 009	 Customer Visit
100	 RU50	 HR REPORT CMT RUSSIA	 010	 Branch Meetings
100	 RU50	 HR REPORT CMT RUSSIA	 011	 Holiday
100	 RU50	 HR REPORT CMT RUSSIA	 012	 Sick
100	 RU50	 HR REPORT CMT RUSSIA	 013	 Special Leave
100	 RU50	 HR REPORT CMT RUSSIA	 014	 Administration
100	 RU50	 HR REPORT CMT RUSSIA	 015	 Travel hours
100	 RU50	 HR REPORT CMT RUSSIA	 016	 Total Non Productive
100	 RU50	 HR REPORT CMT RUSSIA	 017	 Total hours
100	 RU50	 HR REPORT CMT RUSSIA	 018	 Utilization
100	 RU61	 HR REPORT CMT RUSSIA	 001	 Labour Normal Site
100	 RU61	 HR REPORT CMT RUSSIA	 002	 Labour Normal Worksh
100	 RU61	 HR REPORT CMT RUSSIA	 003	 Labour Travel
100	 RU61	 HR REPORT CMT RUSSIA	 004	 Process & measuremen
100	 RU61	 HR REPORT CMT RUSSIA	 005	 Labour Field Service
100	 RU61	 HR REPORT CMT RUSSIA	 006	 On Site Service Loca
100	 RU61	 HR REPORT CMT RUSSIA	 007	 Standby time
100	 RU61	 HR REPORT CMT RUSSIA	 008	 Total Productive Hou
100	 RU61	 HR REPORT CMT RUSSIA	 009	 Customer Visit
100	 RU61	 HR REPORT CMT RUSSIA	 010	 Branch Meetings
100	 RU61	 HR REPORT CMT RUSSIA	 011	 Holiday
100	 RU61	 HR REPORT CMT RUSSIA	 012	 Sick
100	 RU61	 HR REPORT CMT RUSSIA	 013	 Special Leave
100	 RU61	 HR REPORT CMT RUSSIA	 014	 Administration
100	 RU61	 HR REPORT CMT RUSSIA	 015	 Travel hours
100	 RU61	 HR REPORT CMT RUSSIA	 016	 Total Non Productive
100	 RU61	 HR REPORT CMT RUSSIA	 017	 Total hours
100	 RU61	 HR REPORT CMT RUSSIA	 018	 Utilization
