DBI: Format Detail Structure


FORMAT_NO	 COLUMN_NO	 COLUMN_NME	 MAX_LENGTH	 SOURCE_TYP	 SOURCE_VAL	 DEFAULT_V
05	 0610	 PARTICULARS/MISC/RECEIVER REF	 0035	 TABLE	 LFB1-KVERM	
05	 0620	 ORDER DATE	 0008	 	 	
05	 0630	 TRANSACTION TYPE	 0003	 	 	
05	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
05	 0650	 NO OF WTX RECORD	 0010	 	 	
05	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
05	 0670	 RESERVE	 0100	 	 	
06	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
06	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
06	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
06	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
06	 0050	 PAYMENT MODE	 0003	 	 GIC	
06	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
06	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 N	
06	 0080	 SINGLE DEBIT FLAG	 0001	 	 	
06	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
06	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
06	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
06	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 TABLE	 REGUH-LAUFI,REGUH-LAUFD	 OUT,SY-DATUM,SY-UZEIT
06	 0130	 BUSINESS CATEGORY	 0003	 	 	
06	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
06	 0150	 SCHEDULE DATE	 0008	 	 	
06	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
06	 0170	 RESERVE	 0100	 	 	
06	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
06	 0190	 PAYMENT INSTRUCTIONS	 0008	 	 	
06	 0200	 PAYMENT DETAILS LINE 1	 0035	 	 	
06	 0210	 PAYMENT DETAILS LINE 2	 0035	 	 	
06	 0220	 PAYMENT DETAILS LINE 3	 0035	 	 	
06	 0230	 PAYMENT DETAILS LINE 4	 0035	 	 	
06	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 	 	
06	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 	 	
06	 0260	 BENEFICIARY CODE	 0012	 	 	
06	 0270	 BENEFICIARY NAME	 0024	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
06	 0280	 BENEFICIARY ACCOUNT	 0011	 TABLE	 REGUH-ZBNKN	
06	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
06	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
06	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
06	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
06	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
06	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 	 	
06	 0350	 BENEFICIARY BRANCH CODE	 0003	 TABLE	 REGUH-ZBNKY+4(3)	
06	 0360	 BENEFICIARY BRANCH NAME	 0035	 TABLE	 BNKA-BRNCH	
06	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
06	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
06	 0390	 BENEFICIARY BANK CLEARING CODE	 0004	 TABLE	 REGUH-ZBNKY+0(4)	
06	 0400	 BENEFICIARY BANK CLEARING CODE T	 0008	 	 	
06	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 	 	
06	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 	 	
06	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 	 	
06	 0440	 BENEFICIARY BANK COUNTRY	 0002	 	 	
06	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
06	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
06	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
06	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
06	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
06	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
06	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
06	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
06	 0530	 SENDER INFO/SPECIAL INSTR 3	 0070	 	 	
06	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0070	 	 	
06	 0550	 ORDER INFO/SPECIAL INSTR 5	 0070	 	 	
06	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0070	 TABLE	 REGUH-BKREF	
06	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0012	 TABLE	 REGUH-VBLNR	
06	 0580	 MAILING NAME	 0070	 TABLE	 KNB1-ZSABE	
06	 0590	 FAX NUMBER	 0035	 FUNCTION	 FN_FAX	
06	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0040	 FUNCTION	 FN_PDL1	
06	 0610	 PARTICULARS/MISC/RECEIVER REF	 0012	 	 	
06	 0620	 ORDER DATE	 0008	 	 	
06	 0630	 TRANSACTION TYPE	 0003	 TABLE	 T042N-BKTCP	
06	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
06	 0650	 NO OF WTX RECORD	 0010	 	 	
06	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
06	 0670	 RESERVE	 0100	 	 	
07	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
07	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
07	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
07	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
07	 0050	 PAYMENT MODE	 0003	 	 DTS	
07	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
07	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 	
07	 0080	 SINGLE DEBIT FLAG	 0001	 	 	
07	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
07	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
07	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
07	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 TABLE	 REGUH-LAUFI,REGUH-LAUFD	 OUT,SY-DATUM,SY-UZEIT
07	 0130	 BUSINESS CATEGORY	 0003	 	 	
07	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
07	 0150	 SCHEDULE DATE	 0008	 	 	
07	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
07	 0170	 RESERVE	 0100	 	 	
07	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
07	 0190	 PAYMENT INSTRUCTIONS	 0008	 	 	
07	 0200	 PAYMENT DETAILS LINE 1	 0035	 	 	
07	 0210	 PAYMENT DETAILS LINE 2	 0035	 	 	
07	 0220	 PAYMENT DETAILS LINE 3	 0035	 	 	
07	 0230	 PAYMENT DETAILS LINE 4	 0035	 	 	
07	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 	 	
07	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 	 	
07	 0260	 BENEFICIARY CODE	 0012	 	 	
07	 0270	 BENEFICIARY NAME	 0035	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
07	 0280	 BENEFICIARY ACCOUNT	 0011	 TABLE	 REGUH-ZBNKN	
07	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
07	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
07	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
07	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
07	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
07	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 	 	
07	 0350	 BENEFICIARY BRANCH CODE	 0004	 TABLE	 REGUH-ZBNKY+3(4)	
07	 0360	 BENEFICIARY BRANCH NAME	 0035	 TABLE	 BNKA-BRNCH	
07	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
07	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
07	 0390	 BENEFICIARY BANK CLEARING CODE	 0003	 TABLE	 REGUH-ZBNKY+0(3)	
07	 0400	 BENEFICIARY BANK CLEARING CODE T	 0008	 	 	
07	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 	 	
07	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 	 	
07	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 	 	
07	 0440	 BENEFICIARY BANK COUNTRY	 0002	 	 	
07	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
07	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
07	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
07	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
07	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
07	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
07	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
07	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
07	 0530	 SENDER INFO/SPECIAL INSTR 3	 0060	 TABLE	 T001-BUTXT	
07	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0060	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
07	 0550	 ORDER INFO/SPECIAL INSTR 5	 0070	 TABLE	 BSEG-SGTXT	
07	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0070	 	 	
07	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
07	 0580	 MAILING NAME	 0070	 TABLE	 KNB1-ZSABE	
07	 0590	 FAX NUMBER	 0035	 FUNCTION	 FN_FAX	
07	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0010	 TABLE	 REGUH-VBLNR	
07	 0610	 PARTICULARS/MISC/RECEIVER REF	 0020	 FUNCTION	 FN_PDL1	
07	 0620	 ORDER DATE	 0008	 	 	
07	 0630	 TRANSACTION TYPE	 0003	 TABLE	 T042N-BKTCP	
07	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
07	 0650	 NO OF WTX RECORD	 0010	 	 	
07	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
07	 0670	 RESERVE	 0100	 	 	
08	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
08	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
08	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
08	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
08	 0050	 PAYMENT MODE	 0003	 	 CTS	
08	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
08	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 	
08	 0080	 SINGLE DEBIT FLAG	 0001	 	 	
08	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
08	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
08	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
08	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 TABLE	 REGUH-LAUFI,REGUH-LAUFD	 OUT,SY-DATUM,SY-UZEIT
08	 0130	 BUSINESS CATEGORY	 0003	 	 	
08	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
08	 0150	 SCHEDULE DATE	 0008	 	 	
08	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
08	 0170	 RESERVE	 0100	 	 	
08	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
08	 0190	 PAYMENT INSTRUCTIONS	 0008	 	 	
08	 0200	 PAYMENT DETAILS LINE 1	 0035	 	 	
08	 0210	 PAYMENT DETAILS LINE 2	 0035	 	 	
08	 0220	 PAYMENT DETAILS LINE 3	 0035	 	 	
08	 0230	 PAYMENT DETAILS LINE 4	 0035	 	 	
08	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 	 	
08	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 	 	
08	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
08	 0270	 BENEFICIARY NAME	 0060	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
08	 0280	 BENEFICIARY ACCOUNT	 0011	 TABLE	 REGUH-ZBNKN	
08	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
08	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
08	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
08	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
08	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
08	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 	 	
08	 0350	 BENEFICIARY BRANCH CODE	 0004	 TABLE	 REGUH-ZBNKY+3(4)	
08	 0360	 BENEFICIARY BRANCH NAME	 0035	 TABLE	 BNKA-BRNCH	
08	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
08	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
08	 0390	 BENEFICIARY BANK CLEARING CODE	 0003	 TABLE	 REGUH-ZBNKY+0(3)	
08	 0400	 BENEFICIARY BANK CLEARING CODE T	 0008	 	 	
08	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 	 	
08	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 	 	
08	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 	 	
08	 0440	 BENEFICIARY BANK COUNTRY	 0002	 	 	
08	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
08	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
08	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
08	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
08	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
08	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
08	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
08	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
08	 0530	 SENDER INFO/SPECIAL INSTR 3	 0060	 TABLE	 T001-BUTXT	
08	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0060	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
08	 0550	 ORDER INFO/SPECIAL INSTR 5	 0070	 TABLE	 BSEG-SGTXT	
08	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0070	 	 	
08	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
08	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
08	 0590	 FAX NUMBER	 0035	 FUNCTION	 FN_FAX	
08	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0010	 TABLE	 REGUH-VBLNR	
08	 0610	 PARTICULARS/MISC/RECEIVER REF	 0020	 FUNCTION	 FN_PDL1	
08	 0620	 ORDER DATE	 0008	 	 	
08	 0630	 TRANSACTION TYPE	 0003	 TABLE	 T042N-BKTCP	
08	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
08	 0650	 NO OF WTX RECORD	 0010	 	 	
08	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
08	 0670	 RESERVE	 0100	 	 	
09	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
09	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
09	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
09	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
09	 0050	 PAYMENT MODE	 0003	 	 ATC	
09	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
09	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 	
09	 0080	 SINGLE DEBIT FLAG	 0001	 	 	
09	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
09	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
09	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
09	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 TABLE	 REGUH-LAUFI,REGUH-LAUFD	 OUT,SY-DATUM,SY-UZEIT
09	 0130	 BUSINESS CATEGORY	 0003	 	 	
09	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
09	 0150	 SCHEDULE DATE	 0008	 	 	
09	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
09	 0170	 RESERVE	 0100	 	 	
09	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
09	 0190	 PAYMENT INSTRUCTIONS	 0008	 	 	
09	 0200	 PAYMENT DETAILS LINE 1	 0035	 	 	
09	 0210	 PAYMENT DETAILS LINE 2	 0035	 	 	
09	 0220	 PAYMENT DETAILS LINE 3	 0035	 	 	
09	 0230	 PAYMENT DETAILS LINE 4	 0035	 	 	
09	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 	 	
09	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 	 	
09	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
09	 0270	 BENEFICIARY NAME	 0020	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
09	 0280	 BENEFICIARY ACCOUNT	 0009	 TABLE	 REGUH-ZBNKN	
09	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
09	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
09	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
09	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
09	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
09	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 	 	
09	 0350	 BENEFICIARY BRANCH CODE	 0003	 TABLE	 REGUH-ZBNKY+3(3)	
09	 0360	 BENEFICIARY BRANCH NAME	 0035	 TABLE	 BNKA-BRNCH	
09	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
09	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
09	 0390	 BENEFICIARY BANK CLEARING CODE	 0003	 TABLE	 REGUH-ZBNKY+0(3)	
09	 0400	 BENEFICIARY BANK CLEARING CODE T	 0008	 	 	
09	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 	 	
09	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 	 	
09	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 	 	
09	 0440	 BENEFICIARY BANK COUNTRY	 0002	 	 	
09	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
09	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
09	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
09	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
09	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
09	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
09	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
09	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
09	 0530	 SENDER INFO/SPECIAL INSTR 3	 0070	 	 	
09	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0070	 	 	
09	 0550	 ORDER INFO/SPECIAL INSTR 5	 0070	 	 	
09	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0018	 TABLE	 REGUH-BKREF	
09	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0012	 TABLE	 REGUH-VBLNR	
09	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
09	 0590	 FAX NUMBER	 0035	 FUNCTION	 FN_FAX	
09	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0040	 FUNCTION	 FN_PDL1	
09	 0610	 PARTICULARS/MISC/RECEIVER REF	 0006	 	 	
09	 0620	 ORDER DATE	 0008	 	 	
09	 0630	 TRANSACTION TYPE	 0003	 TABLE	 T042N-BKTCP	
09	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
09	 0650	 NO OF WTX RECORD	 0010	 	 	
09	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
09	 0670	 RESERVE	 0100	 	 	
10	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
10	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
10	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
10	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
10	 0050	 PAYMENT MODE	 0003	 	 ATD	
10	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
10	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 	
10	 0080	 SINGLE DEBIT FLAG	 0001	 	 	
10	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
10	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
10	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
10	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 TABLE	 REGUH-LAUFI,REGUH-LAUFD	 OUT,SY-DATUM,SY-UZEIT
10	 0130	 BUSINESS CATEGORY	 0003	 	 	
10	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
10	 0150	 SCHEDULE DATE	 0008	 	 	
10	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
10	 0170	 RESERVE	 0100	 	 	
10	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
10	 0190	 PAYMENT INSTRUCTIONS	 0008	 	 	
10	 0200	 PAYMENT DETAILS LINE 1	 0035	 	 	
10	 0210	 PAYMENT DETAILS LINE 2	 0035	 	 	
10	 0220	 PAYMENT DETAILS LINE 3	 0035	 	 	
10	 0230	 PAYMENT DETAILS LINE 4	 0035	 	 	
10	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 	 	
10	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 	 	
10	 0260	 BENEFICIARY CODE	 0012	 	 	
10	 0270	 BENEFICIARY NAME	 0020	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
10	 0280	 BENEFICIARY ACCOUNT	 0009	 TABLE	 REGUH-ZBNKN	
10	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
10	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
10	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
10	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
10	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
10	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 	 	
10	 0350	 BENEFICIARY BRANCH CODE	 0003	 TABLE	 REGUH-ZBNKY+3(3)	
10	 0360	 BENEFICIARY BRANCH NAME	 0035	 TABLE	 BNKA-BRNCH	
10	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
10	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
10	 0390	 BENEFICIARY BANK CLEARING CODE	 0003	 TABLE	 REGUH-ZBNKY+0(3)	
10	 0400	 BENEFICIARY BANK CLEARING CODE T	 0008	 	 	
10	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 	 	
10	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 	 	
10	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 	 	
10	 0440	 BENEFICIARY BANK COUNTRY	 0002	 	 	
10	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
10	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
10	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
10	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
10	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
10	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
10	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
10	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
10	 0530	 SENDER INFO/SPECIAL INSTR 3	 0070	 	 	
10	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0070	 	 	
10	 0550	 ORDER INFO/SPECIAL INSTR 5	 0070	 	 	
10	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0018	 TABLE	 REGUH-BKREF	
10	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0012	 TABLE	 REGUH-VBLNR	
10	 0580	 MAILING NAME	 0070	 TABLE	 KNB1-ZSABE	
10	 0590	 FAX NUMBER	 0035	 FUNCTION	 FN_FAX	
27	 0400	 BENEFICIARY BANK CLEARING CODE T	 0008	 	 	
10	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0040	 FUNCTION	 FN_PDL1	
10	 0610	 PARTICULARS/MISC/RECEIVER REF	 0006	 	 	
10	 0620	 ORDER DATE	 0008	 	 	
10	 0630	 TRANSACTION TYPE	 0003	 TABLE	 T042N-BKTCP	
